,PULocationID,DOLocationID
57250,100,142
57251,142,230
57252,229,236
57253,170,263
57254,41,166
57255,41,239
57256,239,239
57257,230,162
57258,230,143
57259,186,236
57260,162,239
57261,236,237
57262,164,186
57263,143,166
57264,238,239
57265,100,13
57266,261,261
57267,261,234
57268,246,239
57269,48,158
57270,236,141
57271,239,238
57272,45,164
57273,13,211
57274,142,144
57275,230,142
57276,186,230
57277,79,229
57278,229,186
57279,186,231
57280,246,114
57281,236,162
57282,162,237
57283,237,234
57284,230,43
57285,164,249
57286,68,186
57287,143,50
57288,143,239
57289,140,140
57290,262,163
57291,239,186
57292,48,50
57293,114,13
57294,162,234
57295,68,13
57296,261,211
57297,164,45
57298,230,186
57299,234,100
57300,234,144
57301,170,229
57302,100,107
57303,186,234
57304,48,13
57305,88,231
57306,162,236
57307,142,239
57308,237,12
57309,79,211
57310,68,12
57311,13,211
57312,13,13
57313,141,141
57314,237,236
57315,230,211
57316,142,239
57317,68,161
57318,186,48
57319,48,13
57320,161,148
57321,239,142
57322,238,48
57323,246,246
57324,186,48
57325,43,163
57326,170,141
57327,233,164
57328,234,114
57329,113,107
57330,229,141
57331,238,239
57332,162,50
57333,161,162
57334,161,164
57335,234,186
57336,186,137
57337,170,161
57338,236,236
57339,236,263
57340,236,142
57341,142,170
57342,162,68
57343,68,68
57344,125,261
57345,236,239
57346,142,161
57347,164,211
57348,48,141
57349,43,239
57350,164,163
57351,262,161
57352,140,163
57353,162,230
57354,68,236
57355,236,237
57356,229,162
57357,236,186
57358,186,100
57359,230,246
57360,230,231
57361,230,186
57362,113,186
57363,100,13
57364,144,158
57365,48,12
57366,161,246
57367,161,100
57368,143,68
57369,141,236
57370,48,186
57371,161,100
57372,100,43
57373,230,162
57374,162,186
57375,170,143
57376,143,237
57377,237,186
57378,230,50
57379,246,170
57380,161,50
57381,161,186
57382,100,239
57383,237,163
57384,163,233
57385,233,161
57386,161,170
57387,170,233
57388,170,164
57389,100,50
57390,79,107
57391,107,68
57392,249,234
57393,90,68
57394,233,45
57395,142,238
57396,113,43
57397,48,68
57398,137,87
57399,90,246
57400,68,90
57401,249,137
57402,13,164
57403,164,140
57404,239,75
57405,238,249
57406,170,107
57407,224,209
57408,163,88
57409,262,161
57410,224,161
57411,43,100
57412,151,74
57413,246,246
57414,107,87
57415,90,162
57416,170,211
57417,161,162
57418,161,246
57419,239,239
57420,239,163
57421,230,100
57422,142,239
57423,158,238
57424,163,162
57425,231,13
57426,100,246
57427,163,244
57428,239,151
57429,100,237
57430,237,43
57431,113,186
57432,114,79
57433,230,43
57434,161,229
57435,107,137
57436,141,233
57437,162,141
57438,79,79
57439,262,236
57440,236,142
57441,261,125
57442,114,42
57443,43,75
57444,230,234
57445,158,161
57446,43,230
57447,230,88
57448,161,68
57449,68,164
57450,50,68
57451,142,239
57452,142,236
57453,107,141
57454,246,211
57455,249,249
57456,237,113
57457,125,230
57458,100,142
57459,142,142
57460,238,74
57461,107,237
57462,236,163
57463,236,237
57464,90,186
57465,239,238
57466,238,45
57467,43,162
57468,163,246
57469,234,239
57470,68,161
57471,170,230
57472,230,162
57473,100,43
57474,140,237
57475,239,236
57476,90,239
57477,68,50
57478,48,68
57479,48,48
57480,48,13
57481,163,43
57482,166,50
57483,237,186
57484,166,151
57485,161,237
57486,48,68
57487,238,50
57488,48,13
57489,68,231
57490,231,107
57491,234,148
57492,170,79
57493,162,140
57494,107,48
57495,48,13
57496,48,13
57497,48,50
57498,48,186
57499,230,142
57500,48,249
57501,48,142
57502,143,239
57503,50,166
57504,48,48
57505,148,211
57506,231,186
57507,229,170
57508,163,48
57509,262,186
57510,233,137
57511,229,236
57512,236,239
57513,230,186
57514,186,163
57515,148,232
57516,148,164
57517,230,263
57518,141,141
57519,263,229
57520,261,113
57521,230,246
57522,170,186
57523,79,107
57524,170,186
57525,163,88
57526,88,246
57527,236,164
57528,79,107
57529,141,239
57530,234,237
57531,141,238
57532,158,234
57533,186,158
57534,140,237
57535,170,231
57536,100,113
57537,50,161
57538,246,186
57539,162,140
57540,230,13
57541,162,170
57542,100,170
57543,162,161
57544,161,232
57545,238,127
57546,107,234
57547,237,161
57548,161,161
57549,186,164
57550,263,236
57551,236,43
57552,48,170
57553,238,237
57554,230,142
57555,230,261
57556,231,263
57557,68,68
57558,164,170
57559,233,229
57560,170,137
57561,79,186
57562,230,158
57563,158,238
57564,79,79
57565,79,261
57566,186,43
57567,164,231
57568,161,50
57569,48,48
57570,141,75
57571,43,237
57572,75,75
57573,246,209
57574,163,246
57575,229,163
57576,161,79
57577,24,229
57578,48,161
57579,164,231
57580,45,88
57581,162,43
57582,162,163
57583,163,13
57584,43,43
57585,186,13
57586,186,231
57587,238,239
57588,239,143
57589,50,262
57590,237,140
57591,50,186
57592,163,237
57593,161,87
57594,142,262
57595,232,79
57596,68,246
57597,186,41
57598,163,236
57599,141,100
57600,74,263
57601,236,140
57602,263,140
57603,234,114
57604,140,263
57605,170,88
57606,88,261
57607,88,249
57608,161,170
57609,244,244
57610,244,74
57611,230,43
57612,239,239
57613,151,161
57614,239,238
57615,142,237
57616,43,43
57617,68,262
57618,161,13
57619,68,12
57620,231,231
57621,148,4
57622,186,246
57623,249,90
57624,48,48
57625,231,113
57626,113,211
57627,100,170
57628,170,186
57629,237,186
57630,137,162
57631,79,233
57632,186,161
57633,161,88
57634,186,161
57635,100,68
57636,164,229
57637,230,12
57638,48,68
57639,236,141
57640,237,161
57641,249,234
57642,79,114
57643,107,68
57644,236,237
57645,43,236
57646,170,161
57647,162,48
57648,75,163
57649,48,12
57650,237,113
57651,90,79
57652,237,236
57653,237,236
57654,170,125
57655,186,234
57656,170,100
57657,142,50
57658,170,88
57659,161,211
57660,68,246
57661,230,13
57662,163,140
57663,75,237
57664,162,114
57665,137,90
57666,162,229
57667,229,263
57668,236,229
57669,90,100
57670,137,233
57671,87,209
57672,151,74
57673,24,137
57674,48,41
57675,43,170
57676,230,230
57677,230,12
57678,229,237
57679,161,164
57680,186,107
57681,137,186
57682,68,143
57683,238,239
57684,239,48
57685,230,12
57686,50,13
57687,234,232
57688,90,249
57689,90,170
57690,244,116
57691,166,142
57692,142,239
57693,142,238
57694,238,239
57695,143,239
57696,246,100
57697,230,163
57698,163,164
57699,68,170
57700,263,141
57701,263,229
57702,263,236
57703,230,43
57704,48,48
57705,186,230
57706,186,230
57707,41,263
57708,230,163
57709,186,161
57710,234,125
57711,186,234
57712,50,143
57713,142,170
57714,100,100
57715,100,230
57716,230,143
57717,142,158
57718,50,170
57719,79,170
57720,186,114
57721,113,236
57722,141,163
57723,79,90
57724,238,236
57725,162,79
57726,162,148
57727,75,236
57728,237,142
57729,43,48
57730,48,68
57731,48,68
57732,13,161
57733,43,236
57734,43,43
57735,43,237
57736,186,163
57737,41,239
57738,140,263
57739,237,141
57740,141,161
57741,237,144
57742,186,87
57743,13,261
57744,13,261
57745,13,161
57746,230,162
57747,143,170
57748,113,186
57749,141,262
57750,90,231
57751,161,231
57752,161,100
57753,161,161
57754,262,263
57755,238,238
57756,186,239
57757,186,163
57758,230,13
57759,261,230
57760,100,113
57761,144,68
57762,234,239
57763,148,231
57764,263,186
57765,186,68
57766,107,170
57767,186,170
57768,186,249
57769,237,162
57770,237,162
57771,48,48
57772,48,48
57773,48,161
57774,238,142
57775,68,158
57776,236,236
57777,239,143
57778,230,233
57779,233,48
57780,230,88
57781,186,230
57782,68,230
57783,230,48
57784,230,161
57785,161,43
57786,230,45
57787,107,107
57788,79,142
57789,246,186
57790,186,163
57791,186,230
57792,107,161
57793,230,43
57794,230,88
57795,13,107
57796,161,43
57797,186,229
57798,230,100
57799,186,48
57800,262,141
57801,238,151
57802,246,186
57803,137,237
57804,234,246
57805,142,48
57806,107,186
57807,161,162
57808,230,100
57809,43,100
57810,230,243
57811,230,45
57812,163,43
57813,236,236
57814,137,186
57815,230,13
57816,48,50
57817,48,68
57818,43,209
57819,237,143
57820,170,186
57821,186,231
57822,234,211
57823,186,48
57824,234,68
57825,137,233
57826,229,237
57827,237,140
57828,88,158
57829,42,42
57830,41,238
57831,170,161
57832,161,144
57833,236,161
57834,236,141
57835,239,161
57836,186,262
57837,231,230
57838,237,142
57839,142,229
57840,162,230
57841,230,162
57842,263,186
57843,170,163
57844,162,113
57845,107,233
57846,170,170
57847,100,186
57848,161,88
57849,90,125
57850,211,261
57851,230,161
57852,236,43
57853,170,236
57854,236,166
57855,166,238
57856,43,239
57857,48,140
57858,186,164
57859,262,236
57860,186,137
57861,170,107
57862,107,238
57863,186,13
57864,186,161
57865,186,230
57866,263,236
57867,236,238
57868,239,238
57869,231,90
57870,164,230
57871,230,79
57872,74,141
57873,186,237
57874,170,230
57875,142,100
57876,186,75
57877,42,166
57878,151,237
57879,246,140
57880,170,211
57881,141,141
57882,107,170
57883,238,239
57884,142,162
57885,137,237
57886,162,237
57887,236,144
57888,79,79
57889,107,79
57890,186,163
57891,239,170
57892,143,239
57893,142,236
57894,113,114
57895,263,100
57896,161,236
57897,186,48
57898,186,48
57899,161,246
57900,162,164
57901,164,4
57902,186,161
57903,161,238
57904,79,148
57905,148,79
57906,148,230
57907,239,142
57908,163,48
57909,158,231
57910,13,246
57911,234,68
57912,48,246
57913,90,237
57914,42,41
57915,239,238
57916,246,249
57917,158,249
57918,48,142
57919,239,151
57920,43,239
57921,43,151
57922,100,48
57923,148,161
57924,233,163
57925,107,238
57926,43,237
57927,163,88
57928,230,100
57929,164,13
57930,262,249
57931,68,148
57932,236,236
57933,236,237
57934,164,68
57935,90,162
57936,186,48
57937,161,50
57938,164,163
57939,237,237
57940,113,186
57941,237,229
57942,186,224
57943,4,79
57944,170,232
57945,79,107
57946,43,143
57947,163,261
57948,141,231
57949,114,186
57950,238,74
57951,233,186
57952,186,161
57953,162,237
57954,186,142
57955,230,50
57956,237,244
57957,238,238
57958,246,246
57959,209,186
57960,186,230
57961,48,162
57962,238,239
57963,161,13
57964,166,166
57965,230,100
57966,90,68
57967,229,163
57968,79,114
57969,142,142
57970,163,186
57971,163,148
57972,229,186
57973,68,229
57974,186,100
57975,186,4
57976,239,141
57977,148,4
57978,151,142
57979,237,141
57980,141,239
57981,90,100
57982,161,13
57983,186,261
57984,186,230
57985,186,90
57986,238,238
57987,141,162
57988,170,230
57989,148,164
57990,249,234
57991,45,79
57992,79,68
57993,186,142
57994,186,140
57995,186,170
57996,170,113
57997,236,237
57998,236,74
57999,79,113
58000,237,262
58001,116,42
58002,239,163
58003,161,43
58004,239,237
58005,162,246
58006,186,142
58007,142,239
58008,107,90
58009,164,162
58010,43,143
58011,142,48
58012,75,43
58013,234,100
58014,141,162
58015,237,170
58016,239,236
58017,141,141
58018,170,43
58019,186,234
58020,186,41
58021,239,238
58022,68,68
58023,231,161
58024,186,43
58025,230,231
58026,43,262
58027,262,142
58028,100,12
58029,162,230
58030,170,107
58031,170,163
58032,45,79
58033,263,43
58034,142,233
58035,162,229
58036,229,100
58037,43,42
58038,166,238
58039,239,239
58040,140,236
58041,107,141
58042,237,161
58043,262,163
58044,170,158
58045,41,142
58046,75,75
58047,236,237
58048,263,87
58049,249,234
58050,234,231
58051,140,43
58052,114,140
58053,50,163
58054,45,232
58055,148,232
58056,263,141
58057,263,237
58058,237,236
58059,236,263
58060,229,45
58061,79,232
58062,79,144
58063,170,236
58064,233,233
58065,79,232
58066,166,140
58067,166,163
58068,230,233
58069,162,142
58070,246,161
58071,170,261
58072,263,262
58073,237,162
58074,229,107
58075,166,238
58076,239,163
58077,90,249
58078,137,262
58079,48,148
58080,50,48
58081,140,186
58082,186,79
58083,246,186
58084,48,239
58085,24,239
58086,239,151
58087,151,238
58088,75,41
58089,239,75
58090,43,143
58091,143,163
58092,230,142
58093,163,246
58094,232,114
58095,79,13
58096,164,246
58097,68,186
58098,230,186
58099,161,88
58100,79,262
58101,237,237
58102,229,142
58103,162,43
58104,237,229
58105,262,233
58106,107,144
58107,231,236
58108,162,12
58109,261,162
58110,170,48
58111,50,100
58112,140,140
58113,43,163
58114,262,164
58115,48,161
58116,161,87
58117,162,140
58118,262,113
58119,162,230
58120,164,68
58121,143,142
58122,162,79
58123,79,79
58124,68,246
58125,161,88
58126,230,113
58127,113,211
58128,164,161
58129,141,100
58130,211,41
58131,142,186
58132,75,246
58133,41,142
58134,68,140
58135,141,79
58136,162,163
58137,43,246
58138,236,237
58139,237,231
58140,48,186
58141,100,261
58142,142,161
58143,170,186
58144,142,161
58145,229,170
58146,162,238
58147,141,237
58148,164,90
58149,186,158
58150,236,161
58151,162,236
58152,238,163
58153,239,50
58154,79,186
58155,233,237
58156,263,170
58157,164,144
58158,141,237
58159,262,237
58160,239,230
58161,163,230
58162,239,143
58163,239,239
58164,68,224
58165,79,234
58166,107,13
58167,236,140
58168,140,162
58169,12,161
58170,230,161
58171,162,237
58172,42,166
58173,151,74
58174,74,41
58175,68,186
58176,186,230
58177,239,239
58178,43,236
58179,237,164
58180,164,50
58181,48,143
58182,239,143
58183,143,162
58184,239,48
58185,142,143
58186,238,116
58187,230,246
58188,211,161
58189,233,209
58190,231,211
58191,137,249
58192,249,261
58193,79,125
58194,74,24
58195,43,79
58196,107,137
58197,48,239
58198,239,262
58199,262,237
58200,262,238
58201,238,68
58202,236,233
58203,79,263
58204,239,143
58205,164,43
58206,164,232
58207,107,161
58208,229,237
58209,140,75
58210,263,239
58211,48,186
58212,186,13
58213,113,231
58214,88,13
58215,236,151
58216,237,163
58217,229,137
58218,233,237
58219,161,48
58220,48,13
58221,170,263
58222,262,236
58223,236,237
58224,237,141
58225,141,234
58226,107,170
58227,141,162
58228,137,79
58229,107,231
58230,90,186
58231,68,246
58232,90,137
58233,263,262
58234,263,148
58235,141,162
58236,162,229
58237,162,239
58238,249,4
58239,4,161
58240,238,239
58241,262,75
58242,262,236
58243,237,170
58244,148,4
58245,48,68
58246,246,162
58247,233,186
58248,79,79
58249,4,107
58250,107,4
58251,114,79
58252,79,186
58253,186,137
58254,234,90
58255,186,100
58256,170,237
58257,170,234
58258,158,107
58259,107,137
58260,229,142
58261,236,238
58262,239,142
58263,238,239
58264,143,142
58265,142,161
58266,162,164
58267,163,239
58268,224,186
58269,162,141
58270,162,186
58271,164,158
58272,140,229
58273,262,239
58274,239,107
58275,107,249
58276,170,141
58277,141,162
58278,137,236
58279,43,141
58280,143,163
58281,50,140
58282,68,107
58283,151,24
58284,43,238
58285,100,237
58286,48,249
58287,230,161
58288,48,79
58289,107,263
58290,166,158
58291,162,140
58292,140,164
58293,164,234
58294,164,163
58295,43,144
58296,107,43
58297,262,238
58298,239,239
58299,230,211
58300,100,246
58301,50,158
58302,158,230
58303,230,68
58304,13,68
58305,211,246
58306,48,100
58307,113,211
58308,79,232
58309,148,162
58310,162,186
58311,186,249
58312,151,236
58313,236,142
58314,162,164
58315,68,262
58316,230,142
58317,230,113
58318,161,186
58319,186,161
58320,161,261
58321,43,163
58322,90,249
58323,79,4
58324,13,246
58325,24,239
58326,143,50
58327,43,114
58328,114,107
58329,45,161
58330,236,151
58331,141,140
58332,230,43
58333,231,87
58334,13,113
58335,164,107
58336,236,236
58337,236,161
58338,236,43
58339,209,48
58340,233,161
58341,170,107
58342,107,186
58343,90,68
58344,237,162
58345,236,236
58346,246,43
58347,158,234
58348,107,170
58349,170,100
58350,148,164
58351,229,140
58352,79,249
58353,50,246
58354,246,246
58355,262,161
58356,141,170
58357,137,158
58358,236,48
58359,48,13
58360,249,211
58361,144,13
58362,13,186
58363,48,13
58364,141,236
58365,249,68
58366,237,233
58367,262,43
58368,142,43
58369,141,262
58370,262,100
58371,263,162
58372,233,164
58373,186,238
58374,237,246
58375,161,186
58376,161,158
58377,158,13
58378,236,152
58379,236,237
58380,75,140
58381,75,41
58382,186,234
58383,170,164
58384,48,13
58385,237,234
58386,237,236
58387,236,236
58388,239,186
58389,87,79
58390,90,79
58391,230,236
58392,75,42
58393,249,142
58394,236,141
58395,141,229
58396,151,239
58397,143,142
58398,142,161
58399,231,249
58400,87,170
58401,137,88
58402,236,140
58403,141,262
58404,237,237
58405,141,162
58406,48,143
58407,231,79
58408,170,141
58409,48,142
58410,237,239
58411,262,141
58412,262,239
58413,143,48
58414,230,163
58415,246,158
58416,107,164
58417,137,107
58418,144,68
58419,234,246
58420,234,170
58421,164,50
58422,237,107
58423,107,114
58424,151,142
58425,229,141
58426,140,162
58427,164,50
58428,246,50
58429,161,186
58430,249,230
58431,48,162
58432,141,163
58433,163,140
58434,140,237
58435,13,141
58436,75,74
58437,263,137
58438,79,137
58439,75,75
58440,79,246
58441,113,170
58442,140,236
58443,236,237
58444,262,140
58445,246,100
58446,246,163
58447,161,186
58448,186,233
58449,163,161
58450,107,48
58451,113,100
58452,142,239
58453,148,79
58454,43,100
58455,142,45
58456,233,233
58457,233,137
58458,233,100
58459,100,246
58460,246,143
58461,143,42
58462,144,231
58463,41,41
58464,43,75
58465,234,230
58466,249,79
58467,230,161
58468,161,114
58469,137,162
58470,170,161
58471,113,164
58472,140,237
58473,237,164
58474,262,238
58475,239,239
58476,239,140
58477,170,246
58478,48,144
58479,170,186
58480,43,163
58481,263,234
58482,143,239
58483,48,161
58484,233,209
58485,141,229
58486,233,170
58487,233,113
58488,162,249
58489,230,142
58490,163,239
58491,239,236
58492,236,237
58493,262,234
58494,163,88
58495,13,90
58496,141,236
58497,233,249
58498,68,13
58499,13,231
58500,148,141
58501,107,79
58502,142,249
58503,107,141
58504,239,237
58505,142,43
58506,211,45
58507,143,239
58508,158,211
58509,211,211
58510,170,186
58511,100,48
58512,246,186
58513,263,142
58514,4,170
58515,137,224
58516,224,141
58517,234,234
58518,114,233
58519,211,211
58520,249,170
58521,238,74
58522,107,170
58523,68,246
58524,239,151
58525,262,236
58526,262,164
58527,186,246
58528,158,90
58529,166,230
58530,230,50
58531,143,239
58532,239,74
58533,68,186
58534,68,68
58535,224,234
58536,234,249
58537,162,246
58538,234,107
58539,68,231
58540,186,246
58541,48,161
58542,229,230
58543,230,161
58544,163,100
58545,170,151
58546,48,142
58547,48,246
58548,113,249
58549,236,237
58550,79,113
58551,113,79
58552,90,50
58553,170,48
58554,230,100
58555,186,161
58556,164,246
58557,90,113
58558,263,79
58559,237,237
58560,262,236
58561,113,125
58562,113,211
58563,113,170
58564,79,229
58565,13,231
58566,209,4
58567,237,236
58568,170,88
58569,170,50
58570,50,186
58571,186,261
58572,236,79
58573,79,100
58574,162,140
58575,238,166
58576,238,236
58577,234,233
58578,262,141
58579,237,162
58580,170,107
58581,151,186
58582,229,244
58583,141,238
58584,43,236
58585,161,246
58586,236,142
58587,238,74
58588,229,239
58589,239,142
58590,142,239
58591,229,162
58592,229,161
58593,143,163
58594,163,50
58595,50,143
58596,239,230
58597,230,142
58598,142,48
58599,263,141
58600,230,161
58601,113,234
58602,237,236
58603,236,166
58604,163,164
58605,230,148
58606,232,114
58607,170,140
58608,48,50
58609,230,48
58610,236,74
58611,141,142
58612,143,236
58613,141,237
58614,164,233
58615,233,186
58616,100,163
58617,237,158
58618,249,43
58619,114,236
58620,164,234
58621,107,161
58622,161,229
58623,233,161
58624,42,114
58625,148,163
58626,234,161
58627,48,239
58628,230,186
58629,230,186
58630,100,161
58631,107,186
58632,144,114
58633,79,137
58634,141,239
58635,236,161
58636,50,230
58637,164,158
58638,125,186
58639,107,140
58640,262,236
58641,50,230
58642,142,261
58643,140,262
58644,262,140
58645,262,229
58646,141,141
58647,229,161
58648,263,140
58649,43,158
58650,236,236
58651,262,170
58652,170,186
58653,186,162
58654,263,161
58655,162,162
58656,162,230
58657,234,107
58658,236,237
58659,162,170
58660,229,140
58661,141,43
58662,229,107
58663,230,230
58664,186,230
58665,230,74
58666,79,186
58667,79,68
58668,262,137
58669,137,107
58670,239,142
58671,142,238
58672,239,158
58673,246,45
58674,237,237
58675,237,141
58676,141,237
58677,229,237
58678,262,170
58679,48,140
58680,75,236
58681,170,263
58682,148,249
58683,125,144
58684,229,237
58685,151,142
58686,142,90
58687,186,141
58688,141,233
58689,137,170
58690,137,229
58691,233,68
58692,170,107
58693,224,186
58694,100,211
58695,231,87
58696,88,45
58697,143,142
58698,229,143
58699,164,68
58700,48,166
58701,142,141
58702,140,79
58703,79,233
58704,233,170
58705,79,107
58706,229,114
58707,234,249
58708,4,234
58709,113,48
58710,48,68
58711,186,48
58712,230,48
58713,236,239
58714,68,68
58715,238,87
58716,236,75
58717,236,170
58718,41,262
58719,262,238
58720,142,48
58721,261,13
58722,13,141
58723,263,263
58724,125,161
58725,161,143
58726,209,45
58727,237,141
58728,141,107
58729,170,48
58730,164,237
58731,162,186
58732,161,162
58733,162,237
58734,170,88
58735,114,100
58736,164,114
58737,142,163
58738,229,50
58739,79,107
58740,79,233
58741,90,68
58742,68,234
58743,68,239
58744,246,234
58745,68,13
58746,186,164
58747,164,100
58748,231,144
58749,144,79
58750,79,144
58751,48,163
58752,162,162
58753,75,170
58754,231,45
58755,238,48
58756,68,186
58757,186,163
58758,161,232
58759,68,163
58760,161,45
58761,261,90
58762,246,239
58763,107,233
58764,48,246
58765,162,100
58766,229,263
58767,141,140
58768,236,237
58769,186,142
58770,239,142
58771,263,142
58772,107,90
58773,142,164
58774,164,13
58775,13,79
58776,236,262
58777,262,246
58778,43,262
58779,166,74
58780,141,137
58781,233,141
58782,141,230
58783,107,170
58784,164,209
58785,234,161
58786,234,114
58787,148,162
58788,79,224
58789,170,233
58790,230,232
58791,262,238
58792,239,143
58793,164,163
58794,161,48
58795,162,234
58796,137,162
58797,158,231
58798,249,231
58799,238,239
58800,233,186
58801,90,114
58802,114,234
58803,113,79
58804,48,161
58805,170,230
58806,43,209
58807,100,43
58808,163,13
58809,231,186
58810,186,161
58811,236,141
58812,236,24
58813,236,236
58814,262,236
58815,263,186
58816,90,144
58817,144,249
58818,186,144
58819,164,231
58820,161,68
58821,164,231
58822,249,141
58823,48,224
58824,211,164
58825,263,237
58826,107,114
58827,75,141
58828,140,43
58829,246,163
58830,239,238
58831,161,237
58832,237,236
58833,263,142
58834,170,234
58835,144,162
58836,162,164
58837,100,186
58838,90,170
58839,233,43
58840,141,236
58841,236,236
58842,144,164
58843,233,43
58844,163,261
58845,263,262
58846,141,233
58847,170,237
58848,100,246
58849,236,141
58850,143,143
58851,143,142
58852,140,261
58853,50,48
58854,143,237
58855,142,239
58856,239,238
58857,229,161
58858,230,161
58859,170,45
58860,90,164
58861,246,43
58862,230,43
58863,43,161
58864,186,162
58865,125,231
58866,211,79
58867,75,75
58868,75,236
58869,263,161
58870,163,144
58871,144,234
58872,153,243
58873,244,75
58874,162,88
58875,229,140
58876,140,229
58877,161,164
58878,163,230
58879,161,12
58880,41,142
58881,162,186
58882,234,211
58883,43,230
58884,48,246
58885,90,244
58886,141,239
58887,239,141
58888,263,74
58889,233,261
58890,50,48
58891,246,13
58892,239,141
58893,237,246
58894,263,161
58895,161,162
58896,141,161
58897,186,50
58898,230,87
58899,140,142
58900,151,87
58901,68,141
58902,43,186
58903,143,142
58904,142,236
58905,186,224
58906,107,141
58907,141,236
58908,43,186
58909,186,234
58910,75,238
58911,151,239
58912,231,87
58913,12,238
58914,152,141
58915,236,75
58916,262,236
58917,236,236
58918,141,141
58919,237,239
58920,143,50
58921,107,211
58922,211,249
58923,237,239
58924,143,239
58925,239,142
58926,143,239
58927,170,100
58928,230,186
58929,186,68
58930,141,236
58931,236,162
58932,236,186
58933,68,163
58934,229,141
58935,141,137
58936,262,236
58937,236,48
58938,237,237
58939,238,151
58940,238,127
58941,50,113
58942,249,234
58943,107,107
58944,107,238
58945,48,263
58946,141,162
58947,161,186
58948,233,186
58949,164,164
58950,234,249
58951,263,100
58952,161,43
58953,142,236
58954,262,186
58955,87,233
58956,162,43
58957,163,237
58958,186,162
58959,170,163
58960,140,162
58961,230,100
58962,100,164
58963,262,162
58964,263,75
58965,236,151
58966,230,230
58967,230,163
58968,161,142
58969,161,164
58970,164,164
58971,68,79
58972,230,170
58973,237,236
58974,79,113
58975,170,163
58976,161,50
58977,50,142
58978,142,239
58979,141,50
58980,143,163
58981,50,237
58982,236,140
58983,107,114
58984,261,162
58985,236,140
58986,263,237
58987,236,237
58988,148,164
58989,170,90
58990,87,209
58991,88,186
58992,164,50
58993,42,116
58994,43,237
58995,90,231
58996,79,50
58997,137,186
58998,148,161
58999,12,164
59000,230,161
59001,45,142
59002,163,233
59003,233,161
59004,230,48
59005,100,234
59006,79,211
59007,107,100
59008,114,249
59009,125,125
59010,125,249
59011,186,234
59012,75,151
59013,151,237
59014,143,143
59015,143,161
59016,48,231
59017,211,141
59018,163,237
59019,239,237
59020,141,166
59021,107,107
59022,164,237
59023,229,186
59024,229,236
59025,236,141
59026,113,170
59027,107,140
59028,87,158
59029,229,107
59030,170,170
59031,239,151
59032,238,239
59033,43,151
59034,239,142
59035,48,249
59036,68,234
59037,143,142
59038,143,68
59039,163,100
59040,246,170
59041,87,43
59042,43,143
59043,143,246
59044,90,48
59045,236,141
59046,261,231
59047,90,163
59048,164,87
59049,261,231
59050,161,170
59051,162,140
59052,238,75
59053,75,234
59054,234,161
59055,236,107
59056,107,234
59057,234,137
59058,107,263
59059,263,237
59060,161,230
59061,79,158
59062,246,186
59063,246,68
59064,143,236
59065,141,107
59066,163,186
59067,161,236
59068,263,237
59069,75,74
59070,239,239
59071,166,74
59072,237,113
59073,143,143
59074,48,50
59075,233,88
59076,261,231
59077,239,239
59078,239,42
59079,151,24
59080,170,186
59081,164,231
59082,137,68
59083,50,50
59084,234,249
59085,236,107
59086,164,161
59087,246,186
59088,100,12
59089,161,43
59090,43,50
59091,237,186
59092,239,224
59093,107,186
59094,263,236
59095,141,74
59096,74,42
59097,236,262
59098,107,141
59099,234,114
59100,229,162
59101,162,87
59102,87,144
59103,125,163
59104,13,246
59105,164,236
59106,43,186
59107,68,68
59108,261,4
59109,161,163
59110,230,246
59111,162,48
59112,234,231
59113,113,249
59114,261,246
59115,230,186
59116,236,144
59117,230,186
59118,239,161
59119,164,68
59120,237,163
59121,163,161
59122,233,107
59123,162,113
59124,161,163
59125,246,163
59126,170,234
59127,87,162
59128,186,161
59129,162,43
59130,42,116
59131,239,151
59132,238,50
59133,79,234
59134,107,211
59135,246,50
59136,230,211
59137,262,141
59138,236,161
59139,107,148
59140,140,163
59141,141,162
59142,230,170
59143,137,170
59144,263,151
59145,238,239
59146,142,239
59147,239,68
59148,143,41
59149,144,234
59150,164,233
59151,229,141
59152,236,142
59153,158,113
59154,4,211
59155,158,211
59156,148,4
59157,114,246
59158,162,50
59159,50,236
59160,262,229
59161,233,100
59162,144,231
59163,144,231
59164,107,43
59165,166,74
59166,74,239
59167,246,113
59168,161,163
59169,236,211
59170,79,158
59171,90,158
59172,158,107
59173,263,140
59174,140,230
59175,186,79
59176,237,237
59177,263,236
59178,137,234
59179,234,158
59180,137,158
59181,236,239
59182,239,230
59183,48,163
59184,75,114
59185,263,263
59186,141,249
59187,148,211
59188,113,79
59189,237,163
59190,163,79
59191,239,166
59192,239,74
59193,74,75
59194,75,140
59195,141,170
59196,107,45
59197,100,211
59198,141,161
59199,239,24
59200,238,164
59201,148,100
59202,170,13
59203,229,237
59204,263,263
59205,140,238
59206,13,45
59207,144,261
59208,261,186
59209,238,151
59210,24,239
59211,140,263
59212,229,209
59213,261,236
59214,263,237
59215,113,234
59216,170,236
59217,143,238
59218,239,143
59219,143,161
59220,236,170
59221,238,142
59222,142,238
59223,238,236
59224,239,142
59225,143,236
59226,229,261
59227,13,43
59228,237,161
59229,237,161
59230,162,231
59231,211,107
59232,151,48
59233,142,161
59234,142,50
59235,48,186
59236,163,43
59237,151,24
59238,151,239
59239,238,236
59240,237,141
59241,237,263
59242,262,186
59243,186,100
59244,45,261
59245,12,48
59246,237,43
59247,141,140
